ccess /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/alpha/mm read: 0 write: 0
45651889 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/plat-orion read: 0 write: 0
45651905 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-ixp23xx read: 0 write: 0
45651919 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-s3c2400 read: 0 write: 0
45651935 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-mv78xx0 read: 0 write: 0
45651948 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/common read: 0 write: 0
45651964 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-h720x read: 0 write: 0
45651978 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-rpc read: 0 write: 0
45651992 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/plat-s5pc1xx read: 0 write: 0
45652008 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-u300 read: 0 write: 0
45652022 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/plat-s3c64xx read: 0 write: 0
45652038 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-netx read: 0 write: 0
45652054 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-mx25 read: 0 write: 0
45652065 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/vfp read: 0 write: 0
45652076 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/oprofile read: 0 write: 0
45652095 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-bcmring read: 0 write: 0
45652114 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-bcmring/csp read: 0 write: 0
45652125 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-bcmring/csp/dmac read: 0 write: 0
45652137 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-bcmring/csp/tmr read: 0 write: 0
45652148 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-bcmring/csp/chipc read: 0 write: 0
45652164 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-omap1 read: 0 write: 0
45652178 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-s3c2442 read: 0 write: 0
45652191 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-ebsa110 read: 0 write: 0
45652208 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-davinci read: 0 write: 0
45652227 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-loki read: 0 write: 0
45652244 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-kirkwood read: 0 write: 0
45652260 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-s3c6400 read: 0 write: 0
45652276 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-lh7a40x read: 0 write: 0
45652292 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-s5pc100 read: 0 write: 0
45652306 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-pnx4008 read: 0 write: 0
45652322 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-ep93xx read: 0 write: 0
45652335 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-shark read: 0 write: 0
45652353 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-ks8695 read: 0 write: 0
45652370 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-msm read: 0 write: 0
45652403 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/h8300 read: 0 write: 0
45652417 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/h8300/kernel read: 0 write: 0
45652428 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/h8300/kernel/timer read: 0 write: 0
45652439 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/h8300/mm read: 0 write: 0
