Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807010:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-www-3.1.0.jar
Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807282:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-walrus-3.1.0.jar
Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807304:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-component-3.1.0.jar
Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807305:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-auth-3.1.0.jar
Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807362:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-storagecontroller-3.1.0.jar
Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807379:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-reporting-3.1.0.jar
Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807406:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-storagesan-3.1.0.jar
Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807417:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-config-3.1.0.jar
Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807448:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-dns-3.1.0.jar
Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807457:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-euare-3.1.0.jar
Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807462:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-notifications-common-3.1.0.jar
Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807488:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-cloud-3.1.0.jar
Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807504:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-clustermgr-3.1.0.jar
Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807665:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-ws-3.1.0.jar
Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807704:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-core-3.1.0.jar
Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807744:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-bootstrap-3.1.0.jar
Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807745:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-vmware-broker-3.1.0.jar
Fri Jun 15 03:23:27 2012  INFO ServiceJarDiscovery     | :1339755807839:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-postgresql-3.1.0.jar
